NAME_SHORT;DE;DE;DE;DE;DE;DE;DE;DE
Quantile;q100;q97;q95;q90;q75;q67;q50;q30
2119;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2120;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2121;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2122;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
2123;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
2124;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2125;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2126;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2127;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2128;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2129;0.9185687223679555;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2130;0.49428780843944714;0.7922261155650776;1.0;1.0;0.9658292920627305;0.6850049487420097;1.0;0.7965447538618144
2131;0.2905859411202257;0.505397803620135;0.6948675621992891;0.7526541345150178;0.7379979853537387;0.3069544801341332;0.7685522705982294;0.4161451877256418
2132;0.337015599420529;0.28342460159771954;0.4984229549673001;0.8508739746659871;0.34932799235317774;0.2057201470415635;0.755146108563686;0.3739493760384389
2133;0.6046453887285844;0.2817386385973802;0.409914215724528;0.9501048118907159;0.2936323705974453;0.18811541718102706;0.8595998682618022;0.4316812720177968
2134;0.8825302438426108;0.29495532179946504;0.3723983568257261;0.9207442433083898;0.2820443563176492;0.2521899516680068;1.0;0.5176953960249432
2135;1.0;0.47526041949726905;0.3083753713132193;1.0;0.24629874852761588;0.3802093228992149;1.0;0.48445037473316915
2136;1.0;0.5095148830871673;0.4834752884843447;1.0;0.24924518819657152;0.4482543203077172;1.0;0.5978345183650018
2137;1.0;0.714092357711401;0.4562905785565531;1.0;0.3364128632319552;0.5516564573722865;1.0;1.0
2138;1.0;1.0;0.5441947392925358;0.0;0.3982815492205912;1.0;0.0;1.0
2139;0.0;1.0;1.0;0.0;0.5412570877969309;1.0;0.0;1.0
2140;0.0;1.0;1.0;0.0;0.5607666074176428;1.0;0.0;0.0
2141;0.0;1.0;0.0;0.0;0.5814242415387433;0.0;0.0;0.0
2142;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2143;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2144;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2145;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2146;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2152;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
2153;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
2154;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2155;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2156;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2157;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2158;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2159;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2160;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2161;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2162;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2163;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2164;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2165;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2166;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2167;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2168;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2169;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2170;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2171;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2172;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2173;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2174;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2175;1.0;0.9844579621801057;1.0;1.0;0.8854437215823695;1.0;1.0;1.0
2176;1.0;0.8057715896388974;1.0;1.0;0.6600741151923638;1.0;1.0;1.0
2177;1.0;0.8536714000300282;1.0;1.0;0.600705602941434;1.0;1.0;1.0
2178;0.7206664983529297;0.8311266085806739;1.0;1.0;0.5457520244762054;1.0;1.0;1.0
2179;0.8432257552313562;0.540528262898558;1.0;1.0;0.4353639048715562;0.9018309155828527;1.0;1.0
2180;1.0;0.27923401310520946;1.0;1.0;0.37976026998980666;0.557003180816836;1.0;0.8429001961376779
2181;1.0;0.45584492245731256;1.0;0.7716037223265251;0.33385699303604055;0.5542048339889762;1.0;0.6125717334839939
2182;1.0;1.0;0.8661212308896744;0.7169022268498173;0.33358519514193;1.0;1.0;0.6661495312906069
2183;1.0;0.8914643012101242;1.0;0.7361901282911767;0.3807224253099602;1.0;1.0;0.6679443930847541
2184;1.0;1.0;1.0;0.7512381744648329;0.31884903456131775;1.0;1.0;0.691397725823034
2185;1.0;1.0;1.0;0.7993097861241286;0.3201420295220128;1.0;1.0;0.8151377549427864
2186;1.0;1.0;1.0;1.0;0.35137439134127485;1.0;1.0;1.0
2187;1.0;0.6474943523059012;1.0;1.0;0.2723426282102509;1.0;1.0;1.0
2188;1.0;0.28604494342295705;1.0;1.0;0.2929488463691276;1.0;1.0;1.0
2189;0.785378130156138;0.18536512918778048;1.0;1.0;0.25241795973504744;1.0;1.0;1.0
2190;0.6769738864599163;0.20233756892905633;1.0;1.0;0.27454191713063625;1.0;1.0;1.0
2191;0.9671451383179309;0.32964748578872766;1.0;0.0;0.34340430186549387;0.9606572695345552;0.0;1.0
2192;1.0;0.5794858015168937;1.0;0.0;0.4432326454042668;0.9335123057998153;0.0;1.0
2193;1.0;1.0;1.0;0.0;0.528250140067328;1.0;0.0;1.0
2194;1.0;1.0;1.0;1.0;0.5842499286841161;1.0;0.0;1.0
2195;1.0;1.0;1.0;1.0;0.618223163447758;1.0;0.0;1.0
2196;1.0;1.0;1.0;1.0;0.676688896965285;1.0;1.0;1.0
2197;1.0;1.0;1.0;1.0;0.816199412465023;1.0;1.0;1.0
2198;1.0;1.0;1.0;1.0;0.9117913593962214;1.0;1.0;1.0
2199;1.0;1.0;1.0;1.0;0.9022866818537416;1.0;1.0;1.0
2200;0.874736576194978;1.0;1.0;0.7757603581687991;0.8300832294555625;0.9878631129176498;0.9309998809908565;0.9558161135755461
2201;0.6668966096701638;0.8420718946500825;0.9882676743759842;0.4842144453699962;0.8085043676894935;0.7695899487716545;0.6186055355416559;0.6486475216633603
2202;0.6256942689795384;0.7131768652571255;0.6937064018878825;0.3038305869007842;0.6700749604943914;0.6637082495547717;0.46508983048253244;0.5435894308476444
2203;0.5353492871112158;0.6053312781673462;0.4160052376902677;0.18347212466051488;0.5019758567629761;0.502978548160149;0.31266750779229063;0.4368098821575395
2204;0.5141978417008768;0.5753550891667644;0.412117111587705;0.09606300433213677;0.4537771513331342;0.40476549778332915;0.21139618525587228;0.36266442359263945
2205;0.4953561372458682;0.5129823169021244;0.43332499005488767;0.07709530044831961;0.3930957016804971;0.33011129956190566;0.15734945345133192;0.3225441556874439
2206;0.4788643145286776;0.4393729373318714;0.42425146582979806;0.0748440277001153;0.33245012618459124;0.35703685512873345;0.13198506202365173;0.27161785033741825
2207;0.4241293109984141;0.40415976247269625;0.45024069163590924;0.06177120511109891;0.32336678965091525;0.38598038449622046;0.1081533594633638;0.21163079479745592
2208;0.34907306056890586;0.3850965392548015;0.44170309444730216;0.03494404167420418;0.27193153991311075;0.3108108533807002;0.07977270820704349;0.15087888842939473
2209;0.2958697714150279;0.3464181305927229;0.3991921109320778;0.011274714693559187;0.24688482911826368;0.2790509758161751;0.04431851112068624;0.09119280070454783
2210;0.2629101356038723;0.3189527868363247;0.3334563313498647;0.0;0.21113823674089188;0.24413846098202593;0.020914583686752662;0.04989444883440038
2211;0.23332958689920788;0.27894824503080695;0.2581648696364253;0.0;0.21338707741087504;0.20395200875927416;0.008954089221809708;0.022921108127411223
2212;0.1589524026943747;0.22134684804541924;0.18987996460366258;0.0;0.20492958554112037;0.1668610902251997;0.012523196374650852;0.01871984706225461
2213;0.09629652115429327;0.1746319737710487;0.14236761772847462;0.0;0.20624958003355273;0.11268992327280511;0.03145365035201595;0.02267249107763871
2214;0.04501671402163216;0.13183744745563095;0.08299148623646152;0.0;0.19570098523056573;0.06406429282963844;0.022232474382696148;0.004001808478867455
2215;0.04036875925515582;0.1155371409708312;0.18269978084509284;0.0;0.22530959706435613;0.11641037616709257;0.013931518575553005;0.0
2216;0.03208167696749951;0.14588226267902576;0.20165878203127194;0.0;0.2883684262730462;0.1079394583903652;0.01784718527657827;0.0
2217;0.026426858283335714;0.13390166639405898;0.1805657642257366;0.0;0.27762970917698626;0.0912692558589176;0.01728297107391818;0.0011315646865708746
2218;0.016992861751617017;0.1262461886783507;0.16008916503724527;0.0;0.25570277441921757;0.08383158884961134;0.020136313626220363;0.002251691786112526
2219;0.005308482715806393;0.12185146247463555;0.14977227567606366;0.006433745588247192;0.2456235649623336;0.08087336985233792;0.024270567978320397;0.0034225403543311876
2220;0.0;0.11081172827855812;0.1367241052860021;0.014825833725015974;0.2278492456569413;0.07267308153496402;0.026121415700175413;0.005180793734195437
2221;0.0;0.09066417468158092;0.12359401770564082;0.025718645675922358;0.20696624034637967;0.06002997699048449;0.02987949403077368;0.007385107735697383
2222;0.0;0.06734612171935175;0.10159523230153147;0.03671819495852154;0.18226569878588905;0.042196429263651095;0.03248541471635087;0.010164492730128656
2223;0.0;0.04740593969214551;0.07419885566819498;0.04023381338062012;0.15193948473087857;0.024025606938395803;0.032007543178349175;0.012749647524682176
2224;0.0;0.02762032858076753;0.03594444786532135;0.030542725288089677;0.10325028087259308;0.005551633966897285;0.02676920072616245;0.00825041202500797
2225;0.0;0.020006813075992794;0.012371621928710386;0.019530827450560492;0.08824960993044678;0.0;0.023001421436323263;0.0
2226;0.024450333456554223;0.02902843185893053;0.0;0.011721624847750519;0.09766352031944411;0.0;0.023629658257217058;0.0
2227;0.06605333885432133;0.04817561854277517;0.0;0.005681326068913171;0.1002710684902492;0.0;0.030192380802229066;0.0
2228;0.12203106184077514;0.06451417812543817;0.0;0.0;0.09572149150545403;0.0;0.045191541544259105;0.0
2229;0.1791135324418063;0.0731472601498637;0.0;0.0;0.0962135526930403;0.006805525298225094;0.06479965112425146;0.0
2230;0.21337895273437574;0.07355837607706056;0.0007336588007551756;0.0;0.09216614560818145;0.02212293254463269;0.058288652830444924;0.0
2231;0.2212923777270585;0.06303967911512659;0.005194881497238898;0.0;0.071756436440581;0.03842684202360536;0.03219578092322168;0.0
2232;0.20916622992908282;0.045165444239633014;0.009130353930373473;0.0;0.04720703286329863;0.052365305664692476;0.008959686014986402;0.0
2233;0.18697459864038463;0.02788021149327128;0.012859188587595737;0.0;0.028555825294372873;0.06412913360568262;0.0;0.0001421430286960984
2234;0.16060360941870266;0.013532810207211914;0.01620089783163567;0.0;0.018603598462005412;0.07676223652785213;0.0;0.0
2235;0.14003091539042847;0.0;0.020728478573309145;0.0;0.012465704437066065;0.07576886965439658;0.0;0.0
2236;0.12380393530298783;0.0;0.030548872839538;0.0;0.010902490789498266;0.07187491645514718;0.0;0.0
2237;0.1182063427018043;0.0;0.04241479819371394;0.0;0.004133856642973756;0.07035358292813088;0.0;0.0
2238;0.10252086448450737;0.0;0.03627691502035371;0.0;0.0;0.04920769048869162;0.0;0.0
2239;0.11339375125151374;0.008256547440317952;0.017008046171064585;0.0;0.0;0.018962134029187394;0.0;0.0
2240;0.1818635057534488;0.02192811921258926;0.024659850695316253;0.0;0.0;0.02626144190046409;0.001313878376090219;0.0
2241;0.22037035776408156;0.020064727267595374;0.03261925482212306;0.0;0.0;0.020465911335235974;0.0040322297318140556;0.0012878419107526032
2242;0.2021357065697204;0.01607867612999407;0.01688191285566628;0.0;0.0;0.01231328555685228;0.004791718080909269;0.005670690374464736
2243;0.22742382100024988;0.025943590750465914;0.007464274975334181;0.0026862283886051955;0.0;0.019657362257394347;0.010049680071313738;0.01214040356893982
2244;0.3346459066500997;0.05499166534651292;0.011889787926359419;0.020244531128238513;0.0063870261970341395;0.043662307867639256;0.026195293596854387;0.02055332010683155
2245;0.4476079771317454;0.08426252636510065;0.03068554030922268;0.04732498522551131;0.019608546178755;0.08553507819564049;0.05394877082363791;0.03726845972292467
2246;0.48528562842790296;0.08479969009518415;0.07742679174991732;0.08917446667632548;0.027840423543285295;0.13504396132847152;0.09982923320158965;0.07739734488262012
2247;0.4839378400481384;0.07775053395178214;0.14161701488977957;0.155514193634529;0.034270203385028564;0.16927785276017018;0.17500961357561387;0.1292478542409396
2248;0.4116165407357853;0.06356782709397793;0.1610103391095427;0.16687335789421;0.036011514587877595;0.15457937175287922;0.22116086053766057;0.1259426374374805
2249;0.3584698356840317;0.07484893178265253;0.22031494659723752;0.1394803666860518;0.06105970644113249;0.1584281028405787;0.22664165064349842;0.15125033238494248
2250;0.420661672033921;0.11216173248885816;0.3434864921461741;0.20096204061265843;0.10504400351503418;0.20453950292698542;0.2949369879193026;0.22817984488840617
2251;0.5156390079511471;0.1686367354201917;0.4036831875579869;0.2703385632797863;0.14033304485829168;0.21103118508305524;0.35482500102512965;0.2782968877490096
2252;0.4767120566770504;0.18512859433610884;0.38998088035922335;0.25587067223164267;0.13206870991334704;0.22129785713068478;0.36722211478108086;0.27090044122844964
2253;0.3748390802556849;0.16362206684414748;0.35434178781479503;0.24849978888574367;0.0993782374186164;0.23031884304851716;0.3614362183301794;0.26816870618917515
2254;0.2911321648616148;0.11399490884514588;0.30552978079652054;0.312228681407212;0.07437550454844682;0.20926667263969792;0.3457614961534999;0.272557625674619
2255;0.2105698543381048;0.07227914421093343;0.268838581573325;0.39445820832218886;0.058409647689289766;0.1858184974274016;0.30368503836575206;0.2511575508280414
2256;0.1526315642395801;0.03941540702202944;0.23981407624308657;0.36432582140288533;0.045371053662791476;0.17061947183182072;0.2783086978463803;0.2210537275083905
2257;0.099042810418834;0.018725973859179387;0.21527019886602755;0.3753126837153566;0.040224203943772664;0.16260539016730347;0.2732722901833284;0.18280667844491807
2258;0.05393372957210583;0.007739755322393956;0.18884750520460317;0.39388116562959874;0.04283673104654726;0.1629456635055612;0.2526837890373826;0.15042398329172127
2259;0.026139308100135962;0.001564514476685954;0.1647143056296197;0.3585167087443011;0.037744271490349986;0.16271243581688527;0.2655301015218736;0.11420998528575962
2260;0.007456834203444274;0.0;0.15724593564776165;0.44609801348197664;0.02439636614555664;0.15862497491045768;0.3735736492069547;0.08020706655038598
2261;0.0;0.0;0.11768723354602112;0.34207308397668007;0.01077924588046477;0.118359230878538;0.27845691289315444;0.0459937747627776
2262;0.0;0.0;0.04977810915128523;0.33952339870557857;2.2968968467901307e-05;0.0491035505199288;0.22456513046569113;0.006215349610910838
2263;0.0;0.000507431271241119;0.17548011944662797;0.6725759225149395;0.010691604053581969;0.11438327087453956;0.4331773220102396;0.07707159410577238
2264;0.009076558539682141;0.03767184394224938;0.17960253032593249;0.7887317402332092;0.013884439851345798;0.1382658112419882;0.5727178343098586;0.16729245427559575
2265;0.038215385779285876;0.03758299633166617;0.15335494871020197;0.9060769983243129;0.011997859332495864;0.12107954331033233;0.6712499247968896;0.20579249992440415
2266;0.040620539719085705;0.03617939603806344;0.12972416060015052;0.9686899263222327;0.012323895951737752;0.0954303320905972;0.7118529665276896;0.2022240921687096
2267;0.04595641340585715;0.04016224199524441;0.10505983014738102;0.951091863527782;0.018125528041931023;0.0768626487243847;0.7212960992420759;0.18326713680769502
2268;0.054540404239869965;0.0437778603097286;0.09025118247777597;0.8847108742219084;0.021635947800568565;0.07774161589047907;0.6693330858685828;0.16598661738334988
2269;0.06617679448596223;0.04533153691541552;0.10422324013399836;0.8142069428391936;0.02725869044859832;0.08767927418958915;0.5892631224449887;0.1613293367124904
2270;0.07513392864465476;0.05167058586317309;0.12543753289913867;0.7875633134197316;0.035073659002793835;0.08854025755204589;0.5463838090216304;0.1718918285596752
2271;0.08449333171929133;0.0643831427992608;0.12114931072591967;0.7358875591443029;0.05350201744290558;0.0883052040666544;0.5243879269726393;0.1607888753709194
2272;0.08051159099087168;0.06940540419242286;0.1172564684364999;0.5399612044607638;0.06251767647115061;0.07461327615618882;0.40221240725175617;0.12282189960688955
2273;0.08541187508989409;0.08957107831819941;0.15157167227216808;0.40573550437037953;0.10642017084450192;0.06853812584328625;0.33955399727434143;0.12442690514056867
2274;0.1193020394445582;0.13266603550855602;0.17695817586502377;0.45818459560620084;0.17336203555856514;0.06276169380039792;0.33782266528452104;0.1374302713384283
2275;0.16675172607043176;0.17004197488109118;0.1563573724802993;0.5217486150903865;0.21656980659754396;0.043742054586713715;0.32789928057670076;0.1258681821886458
2276;0.20447339107326779;0.16473129538528783;0.1132453851199604;0.5629260652759899;0.20948476388095943;0.02402003055337648;0.297006899482289;0.09213512286355854
2277;0.19492647676046534;0.11546784208176694;0.07132069509730896;0.5567231307658591;0.17941968210215098;0.009886551062158924;0.2485792972655049;0.054681033855313387
2278;0.13489701210703858;0.06265210554991096;0.04950682051094719;0.48486726975772626;0.16007087183315566;0.0054757109721102065;0.19833638064159329;0.02465656422970485
2279;0.05764278650415753;0.03173099932039894;0.04359952531892856;0.3967145069802774;0.15355453819502304;0.008772773802423667;0.12732342837115276;0.003979368742978873
2280;0.01409811290536818;0.020140547533110967;0.04428863408784898;0.33587310035421164;0.14584755794474152;0.021032918311311072;0.07591413966646163;0.0
2281;0.0;0.021610005663130497;0.05359027270061451;0.2926227036591882;0.14108355379726445;0.03338853764965121;0.04707493117597688;0.0
2282;0.0;0.02632853832391658;0.06118884247320445;0.2546346645195652;0.13555102369536662;0.04638924665383239;0.033214668539293786;0.0
2283;0.0;0.03144485044350931;0.06493359164965914;0.19332465180266792;0.128710189179221;0.06260422361849768;0.016207520013351955;0.0
2284;0.0;0.04141184665539056;0.06086374646335583;0.1221432128545572;0.10835884898314344;0.07906256254553254;0.0;0.0
2285;0.02106293293531719;0.04863391671766163;0.05135248229785203;0.06507848693952589;0.06456842283157374;0.08298678669534942;0.0;0.0
2286;0.020269899182314137;0.02640062661264079;0.02203233225383871;0.005854356151301827;0.034971757007533126;0.03932993359305584;0.0;0.0
2287;0.00932621217479902;0.02637017383631713;0.06299915469668274;0.037476950512927425;0.047589649080214035;0.10403204347268197;0.0;0.004432959524364535
2288;0.006658630057822173;0.03653236926317549;0.13899605494011782;0.05167197953463631;0.08632842728334664;0.16991678473086091;0.016337973019135116;0.03355701553128073
2289;0.0;0.053986705244544526;0.18405045063038752;0.05859933750161562;0.09143853070140875;0.20962040258744577;0.0357929201493918;0.0857478748806427
2290;0.0;0.06599917335240216;0.2307747473363985;0.08495849964782692;0.08753908419404344;0.23347469501936444;0.0773125782873173;0.12733776247484466
2291;0.0;0.06927647550574412;0.2796059640755569;0.1397722791750101;0.09467271882981071;0.23591691575321858;0.14217897943695657;0.15764684270728577
2292;9.283163566662506e-05;0.06868631840025907;0.3174716943735064;0.21654290575732682;0.1041274606643017;0.244409156645275;0.2040787458596214;0.18215634368071043
2293;0.004789237838113608;0.07134554665441203;0.3831432342587417;0.31496351105345377;0.10971097884030245;0.2729218566251767;0.2768781595807487;0.18663287801301146
2294;0.0068825307390783935;0.08059340796498232;0.5051424746293147;0.39577115309946875;0.10171524973011623;0.31888957935915235;0.32990098684251284;0.18055833819085126
2295;0.006661429395583264;0.08946950793031486;0.5726825732095039;0.4083029432949919;0.08886723472771499;0.349969454331875;0.33563574198638046;0.19859151936237132
2296;0.0052550754791446976;0.07944080086645011;0.4139142582716818;0.27905375320229653;0.07052692692008516;0.2704267728672057;0.2444238380112437;0.18796674494708668
2297;0.0;0.07967186374914181;0.2800693179399212;0.24554499191705711;0.07199105848229023;0.23137442927804394;0.2746780799571901;0.20433158124839537
2298;0.0;0.08154570339492578;0.2686768862225521;0.3551963052857646;0.07757812272756037;0.2298153346280329;0.3645205668662637;0.24566197538141452
2299;0.0008238817139611318;0.06564590328343575;0.2551038171066932;0.4133303315881043;0.06908972977309846;0.20281552083907603;0.4182237635004016;0.24125500771820677
2300;0.002536286654213314;0.041330277792996806;0.21854513202942394;0.4259954080793549;0.04838876546834394;0.16167697168343367;0.44576121759866516;0.21744998709940638
2301;0.002224013815378418;0.023759917018874012;0.17581306371797226;0.4579544768988918;0.027990930175768584;0.12908848254987335;0.43667580448972787;0.2074962931406682
2302;3.078098833588644e-05;0.014352918480002752;0.1259502991690685;0.536824609437249;0.010281388191735009;0.09696988372930584;0.3422222297802368;0.2208093510857626
2303;0.0;0.010646310271060548;0.08631880224288419;0.6503326710589912;0.0;0.06423939546604837;0.3198496048831357;0.21595941421116507
2304;0.0;0.017069008231158013;0.06096990411187033;0.6211221664258864;0.003782883063036136;0.0330095537975016;0.28535036016408455;0.19104876235044305
2305;0.0;0.03485454042969886;0.04723130212723032;0.5372432374138288;0.026813178522047794;0.008672823029617915;0.21481286386476603;0.148861995188553
2306;0.0;0.06636211360627689;0.03455594181711848;0.37174174469714777;0.0675669046272061;0.0;0.1498821285918617;0.10189914078341475
2307;0.0;0.10834501408296776;0.015007671498372233;0.23979175771693154;0.12236394208616452;0.0;0.08887127130957553;0.05976070895622846
2308;0.007379500655688872;0.15446595093110543;0.0;0.16270666525317934;0.18105062053376444;0.0;0.04419272174141387;0.0313818906108647
2309;0.0259919024184005;0.2023521291241146;0.0;0.10285724378311012;0.2050896490779181;0.0;0.018271819138619576;0.01654147609704853
2310;0.02420119581345899;0.12203195466885947;0.0;0.08566577059769911;0.09060180229929268;0.0;0.013729466460024181;0.0
2311;0.010241936408945867;0.06813111188080173;0.0;0.1719760650802571;0.06033857633032919;0.0;0.05304595854102883;0.0
2312;0.051952066161863215;0.16546380219304413;0.0;0.16856118412118737;0.21165782724723897;0.0;0.05153740042668107;0.0
2313;0.11140352189869568;0.2281241529913262;0.0;0.14387986091440158;0.2609964333643976;0.006714709337440009;0.04219884982701509;0.0
2314;0.1431142726572098;0.26739750745930996;0.0;0.12787952792427698;0.287254739785146;0.01898281444886985;0.03697594293631244;0.0
2315;0.16578880435621332;0.307067194229008;0.003782241048492417;0.10995637148331983;0.31043238684646984;0.036144773034984735;0.02717248936274058;0.0
2316;0.18021751358459567;0.34039694152476535;0.02059876930888096;0.08708164141759817;0.3259392575977126;0.05759381134192656;0.01299117662240868;0.0
2317;0.1825291539690621;0.3583363829992992;0.046658529175318174;0.06218685786848183;0.33872868262562156;0.0818699369778223;0.0;0.0
2318;0.17741908931911646;0.35791770516775717;0.07186261573504604;0.0411536086852912;0.3407018221740829;0.10350075877513068;0.0;0.0
2319;0.16996989581247066;0.32595414249265264;0.08444694857347734;0.030593038628174446;0.32749054676451966;0.1089788606630171;0.0;0.0
2320;0.13966071781464687;0.279591374926392;0.07195244333062051;0.022475389090135182;0.2937303882749433;0.0961483905584147;0.0;0.0
2321;0.14813069006686053;0.2707432436300086;0.08523638912005968;0.016132707881202656;0.2734883314697508;0.1202974345493521;0.0;0.0
2322;0.17853520120561242;0.2859752522238653;0.13287338350474387;0.008757683754158509;0.2483692434231264;0.15921964466447525;0.0;0.0
2323;0.19402673639986376;0.24755906155664278;0.19161767712465116;0.002997238462327474;0.23123333027182638;0.17174400895210154;0.0;0.0
2324;0.19045946621666138;0.1870178491266387;0.24857513668838102;0.0;0.2075640602932216;0.15970171842080638;0.0;0.00405320295275028
2325;0.16142441616333614;0.18719660976066643;0.27631981083550244;0.0;0.23575381029764506;0.14473509322089587;0.0;0.008454473406056515
2326;0.1153582021901374;0.2269510970090486;0.26617058977397706;0.0;0.20467536409662973;0.12904921996615823;0.01010080657240503;0.011335321345472296
2327;0.07277304008441976;0.18603995018246794;0.23285106165006395;0.0;0.1764285599656371;0.10952688790861353;0.0321234845604733;0.017393515456807687
2328;0.032224052941946635;0.12507964028261748;0.19646078764739802;0.0;0.16632066632141;0.08942201665564004;0.05428778009636013;0.025469065241686753
2329;0.001822230646048157;0.08718111350088797;0.1537640465636728;0.0;0.17300470700675633;0.07466561049781742;0.061122287279523894;0.029850299032792037
2330;0.0;0.0744282972047739;0.11593939203970902;0.0;0.19215428718362318;0.058447284380331845;0.0432577961994297;0.025093009892329307
2331;0.0;0.07414699001688416;0.0953334922257712;0.0;0.18879794387483942;0.04067623163762393;0.02651547171965317;0.023167119009016683
2332;0.0;0.09259688996635215;0.1003071919804526;0.0;0.18182589861178156;0.03759670251161965;0.019777362699313066;0.025867579249292984
2333;0.0;0.10307518399350243;0.10812551898546607;0.0;0.18080497249187297;0.049845252093864735;0.016145553224404488;0.026830670954810107
2334;0.0;0.116440729038216;0.049597866877880044;0.0;0.2115946941804756;0.05241983220931302;0.0;0.010681936231155934
2335;0.0;0.11727582173701254;0.08213317683401788;0.0;0.20417088306044337;0.11179401125794333;0.0;0.0
2336;0.0;0.11984937553724309;0.17370638020213763;0.0;0.18204197488049637;0.11991829623747108;0.0;0.0019014596040737505
2337;0.0;0.10243018864799777;0.1723830309813994;0.00010349360433092869;0.16519931365442236;0.10559651871808748;0.0;0.007620553496609981
2338;0.0;0.09236578391723849;0.15248019085813186;0.003381886801316361;0.14884094075183354;0.09274506495805168;0.0;0.0064335154982618145
2339;0.0;0.08398396913742892;0.12937554845916366;0.007506729558257177;0.12399929318920214;0.07877971007567103;0.0;0.00276693853853063
2340;0.0;0.07505503546494785;0.11050053374569552;0.01129673902269674;0.09663800238618744;0.07234960150606398;0.0;0.0
2341;0.0;0.06113706069070995;0.09729516611705724;0.015413787157733304;0.07380235458350551;0.06949799137039675;0.0;0.0
2342;0.0;0.04539217967517822;0.08536902772585128;0.021406998664963463;0.052790510825036434;0.06625042090068303;0.0;0.0
2343;0.0;0.0325266973518351;0.07880036841893295;0.03267435126778911;0.03618616462291123;0.06840934942096993;0.0024016046862816755;0.0
2344;0.0;0.01785140424638164;0.06770894784807774;0.05220238021773745;0.018699879791788068;0.06672759718662513;0.008782436401458257;0.0
2345;0.0;0.0024207458943516676;0.07613034999635665;0.09979663328972962;0.015456886032050851;0.07661822713599992;0.020616623944987943;0.0
2346;0.0015114033553305997;0.0;0.10085493572740398;0.17468965007276888;0.01861541843560769;0.110148019732418;0.04234591460453491;0.0
2347;0.022970815887304513;0.0;0.12494866800131002;0.2707273936851106;0.01683123208544872;0.11910129086534588;0.06846893610160051;0.0039143027104156375
2348;0.06396020146505507;0.0;0.14918065428311342;0.3889030096316016;0.012376920958584524;0.11077679658682041;0.09571469877592428;0.01751423355787892
2349;0.12307885007038005;0.0;0.19070777322948917;0.5409686273959147;0.004104991791040468;0.10745308291343161;0.13841660963045918;0.05115577978305915
2350;0.1751747165728245;0.0;0.24973880488383363;0.6650426301947746;0.0;0.11011657828145388;0.19829283042811585;0.10908622208060009
2351;0.20204265736106167;0.0;0.3135967576370297;0.7668946239025821;0.0;0.11238635430835048;0.2657199007082674;0.17937464813131473
2352;0.21915732256597972;0.0;0.3786341689569;0.8306215212348448;0.0;0.1198500032003196;0.3400666767287063;0.24718653186016024
